3,4,10,2,20,U,1,97
4,4,10,2,20,S,1,6,1,0,0,0
5,4,10,2,20,S,1,30,0,0,1,1
6,4,10,2,20,S,1,35,1,1,0,1
7,4,10,2,20,S,1,3,0,0,0,0
8,4,10,2,20,U,1,77
9,4,10,2,20,U,1,83
10,4,10,2,20,U,1,77
11,4,10,2,20,S,1,18,0,0,1,0
12,4,10,2,20,S,1,8,1,0,0,0
13,4,10,2,20,U,1,83
14,4,10,2,20,S,1,3,0,0,0,0
15,4,10,2,20,S,1,41,1,0,1,1
16,4,10,2,20,U,1,72
17,4,10,2,20,U,1,91
18,4,10,2,20,U,1,87
19,4,10,2,20,U,1,87
20,4,10,2,20,U,1,90
21,4,10,2,20,U,1,71
22,4,10,2,20,S,1,10,1,1,0,0
23,8,16,2,32,U,1,1441
24,8,16,2,32,S,1,552,0,0,0,1,0,1,0,1
25,8,16,2,32,S,1,241,0,0,0,1,0,0,1,0
26,8,16,2,32,U,1,1295
27,8,16,2,32,S,1,571,0,1,1,0,1,0,1,1
28,8,16,2,32,S,1,257,1,1,0,1,1,1,0,0
29,8,16,2,32,S,1,390,0,0,1,0,0,0,0,1
30,8,16,2,32,S,1,467,0,0,0,1,1,0,0,1
31,8,16,2,32,S,1,78,0,1,0,1,1,0,0,0
32,8,16,2,32,U,1,1448
33,8,16,2,32,S,1,622,1,1,0,0,1,0,1,1
34,8,16,2,32,S,1,66,1,1,1,0,1,0,0,0
35,8,16,2,32,S,1,450,0,0,0,0,1,0,0,1
36,8,16,2,32,S,1,114,1,1,0,1,0,1,0,0
37,8,16,2,32,S,1,97,1,1,0,1,0,1,0,0
38,8,16,2,32,U,1,1689
39,8,16,2,32,U,1,1394
40,8,16,2,32,S,1,5,0,0,0,0,0,0,0,0
41,8,16,2,32,S,1,174,0,1,0,0,0,0,1,0
42,8,16,2,32,S,1,26,0,0,1,0,0,0,0,0
43,12,24,2,48,S,1,8853,1,1,0,0,0,0,0,1,0,1,0,1
44,12,24,2,48,U,1,22772
45,12,24,2,48,U,1,22421
46,12,24,2,48,S,1,1386,0,1,0,0,1,1,1,0,1,0,0,0
47,12,24,2,48,U,1,20228
48,12,24,2,48,S,1,1706,1,0,1,1,0,1,1,0,0,1,0,0
49,12,24,2,48,U,1,23408
50,12,24,2,48,U,1,25199
51,12,24,2,48,S,1,7375,0,0,0,0,1,1,0,0,1,1,0,1
52,12,24,2,48,U,1,22447
53,12,24,2,48,S,1,7784,0,1,0,0,0,0,1,0,1,0,1,1
54,12,24,2,48,U,1,23741
55,12,24,2,48,S,1,1596,0,1,1,1,0,1,0,0,0,1,0,0
56,12,24,2,48,U,1,21599
57,12,24,2,48,S,1,9167,1,1,0,1,0,0,1,0,0,0,1,1
58,12,24,2,48,U,1,21686
59,12,24,2,48,U,1,24813
60,12,24,2,48,S,1,1211,0,0,0,0,0,1,0,0,1,0,0,0
61,12,24,2,48,S,1,12479,1,1,0,0,0,0,0,0,0,1,1,1
62,12,24,2,48,S,1,3645,1,0,0,0,0,1,1,1,0,0,1,0
63,16,32,2,64,U,1,363674
64,16,32,2,64,S,1,39328,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0
65,16,32,2,64,U,1,331721
66,16,32,2,64,U,1,376145
67,16,32,2,64,S,1,61394,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0
68,16,32,2,64,U,1,390693
69,16,32,2,64,U,1,419740
70,16,32,2,64,U,1,362246
71,16,32,2,64,U,1,369346
72,16,32,2,64,U,1,381879
73,16,32,2,64,S,1,74290,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0
74,16,32,2,64,U,1,321962
75,16,32,2,64,U,1,490149
76,16,32,2,64,U,1,362391
77,16,32,2,64,S,1,136690,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
78,16,32,2,64,S,1,9104,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0
79,16,32,2,64,S,1,18207,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0
80,16,32,2,64,S,1,12750,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0
81,16,32,2,64,U,1,353951
82,16,32,2,64,U,1,451465
83,20,40,2,80,S,1,1737805,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1
84,20,40,2,80,U,1,6284085
85,20,40,2,80,U,1,6170492
86,20,40,2,80,U,1,6794927
87,20,40,2,80,S,1,1495453,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
88,20,40,2,80,U,1,5842506
89,20,40,2,80,U,1,5706856
90,20,40,2,80,S,1,792199,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,0
91,20,40,2,80,U,1,5479014
92,20,40,2,80,S,1,267647,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
93,20,40,2,80,U,1,7086726
94,20,40,2,80,U,1,6552253
95,20,40,2,80,U,1,5741298
96,20,40,2,80,S,1,1552684,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0
97,20,40,2,80,U,1,6405531
98,20,40,2,80,U,1,7233513
99,20,40,2,80,U,1,5820136
100,20,40,2,80,S,1,1253992,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0
101,20,40,2,80,U,1,5972168
102,20,40,2,80,U,1,6515920
output_cnffile_highnoonan,TheBoss,100,47,53,100,100
